"skill_code","skill_title","bank","row_type","question_id","current_question","current_options","current_correct_answer","current_explanation","suggested_replacement_question","suggested_replacement_options","suggested_correct_answer","notes"
"AC9M2N04","Addition and Subtraction Strategies","test","existing","AC9M2N04-T-006","In the playground story, which number sentence checks 64 − 19 = 45?","A. 45 − 19 = 26 | B. 45 + 19 = 64 | C. 64 + 19 = 83","45 + 19 = 64","Addition checks subtraction by joining the two parts back to the whole. Hint: Use the answer and the amount taken away.","","","",""
"AC9M2N04","Addition and Subtraction Strategies","test","existing","AC9M2N04-T-007","In the playground story, which is a helpful way to solve 51 + 19?","A. Add 10, then take away 1 | B. Take away 20, then add 1 | C. Add 20, then take away 1","Add 20, then take away 1","Because 19 is one less than 20, add 20 then subtract 1. Hint: Use a nearby friendly number.","","","",""
"AC9M2N04","Addition and Subtraction Strategies","test","existing","AC9M2N04-T-008","In the playground story, a box has 45 red pencils and 19 blue pencils. How many pencils are there altogether?","A. 64 | B. 26 | C. 74","64","Altogether means join the groups: 45 + 19 = 64. Hint: Look for whether the story joins or separates amounts.","","","",""
"AC9M2N04","Addition and Subtraction Strategies","test","existing","AC9M2N04-T-009","At the number-line station, what is 52 + 21?","A. 63 | B. 73 | C. 74","73","Add tens and ones: 52 + 21 = 73. Hint: Partition both numbers into tens and ones.","","","",""
"AC9M2N04","Addition and Subtraction Strategies","test","existing","AC9M2N04-T-010","At the number-line station, what is 81 − 21?","A. 81 | B. 59 | C. 60","60","Take away 21: 81 − 21 = 60. Hint: Subtract the tens, then the ones.","","","",""
"AC9M2N04","Addition and Subtraction Strategies","test","existing","AC9M2N04-T-011","At the number-line station, use partitioning. What is 44 + 20?","A. 64 | B. 54 | C. 74","64","44 + 20 = 40 + 20 + 4 = 64. Hint: Add the tens, add the ones, then combine.","","","",""
"AC9M2N04","Addition and Subtraction Strategies","test","existing","AC9M2N04-T-012","At the number-line station, there are 62 stickers. 22 are used. How many are left?","A. 84 | B. 40 | C. 50","40","The stickers are taken away, so 62 − 22 = 40. Hint: Start with the whole and subtract the used part.","","","",""
"AC9M2N04","Addition and Subtraction Strategies","test","existing","AC9M2N04-T-013","At the number-line station, 21 children are inside. There are 60 children altogether. How many are outside?","A. 81 | B. 38 | C. 39","39","The missing part is 60 − 21 = 39. Hint: Use whole minus known part.","","","",""
"AC9M2N04","Addition and Subtraction Strategies","test","existing","AC9M2N04-T-014","At the number-line station, which number sentence checks 73 − 21 = 52?","A. 52 + 21 = 73 | B. 52 − 21 = 31 | C. 73 + 21 = 94","52 + 21 = 73","Addition checks subtraction by joining the two parts back to the whole. Hint: Use the answer and the amount taken away.","","","",""
"AC9M2N04","Addition and Subtraction Strategies","test","existing","AC9M2N04-T-015","At the number-line station, which is a helpful way to solve 55 + 19?","A. Add 10, then take away 1 | B. Add 20, then take away 1 | C. Take away 20, then add 1","Add 20, then take away 1","Because 19 is one less than 20, add 20 then subtract 1. Hint: Use a nearby friendly number.","","","",""
"AC9M2N04","Addition and Subtraction Strategies","test","existing","AC9M2N04-T-016","At the number-line station, a box has 52 red pencils and 21 blue pencils. How many pencils are there altogether?","A. 31 | B. 83 | C. 73","73","Altogether means join the groups: 52 + 21 = 73. Hint: Look for whether the story joins or separates amounts.","","","",""
"AC9M2N05","Equal Groups, Arrays, Multiplication and Division","practice","existing","AC9M2N05-P-001","With the counter groups, how many counters are in 2 equal groups of 2?","A. 4 | B. 3 | C. 6","4","2 groups of 2 make 4. Hint: Add 2 once for each group.","","","",""
"AC9M2N05","Equal Groups, Arrays, Multiplication and Division","practice","existing","AC9M2N05-P-002","With the counter groups, which repeated addition matches 2 groups of 2?","A. 2 + 2 + 1 | B. 2 + 2 | C. 4 − 2","2 + 2","Repeat 2 once for every group: 2 + 2. Hint: The number in each group is the addend.","","","",""
"AC9M2N05","Equal Groups, Arrays, Multiplication and Division","practice","existing","AC9M2N05-P-003","With the counter groups, 4 counters are shared equally into 2 groups. How many go in each group?","A. 3 | B. 1 | C. 2","2","4 ÷ 2 = 2, so each group gets 2. Hint: Share one counter to every group until none are left.","","","",""
"AC9M2N05","Equal Groups, Arrays, Multiplication and Division","practice","existing","AC9M2N05-P-004","With the counter groups, an array has 2 rows with 2 dots in each row. How many dots are there?","A. 4 | B. 3 | C. 6","4","Each of the 2 rows has 2 dots, so there are 4. Hint: Skip-count by 2 for every row.","","","",""
"AC9M2N05","Equal Groups, Arrays, Multiplication and Division","practice","existing","AC9M2N05-P-005","With the counter groups, which groups can show multiplication?","A. Groups with different amounts | B. Groups with the same number in each | C. One group with no objects","Groups with the same number in each","Multiplication uses equal groups. Hint: Compare every group before you count the total.","","","",""
"AC9M2N05","Equal Groups, Arrays, Multiplication and Division","practice","existing","AC9M2N05-P-006","With the counter groups, 6 biscuits are packed 2 in each bag. How many bags are needed?","A. 2 | B. 4 | C. 3","3","6 divided into groups of 2 makes 3 bags. Hint: Circle groups of 2 and count the circles.","","","",""
"AC9M2N05","Equal Groups, Arrays, Multiplication and Division","practice","existing","AC9M2N05-P-007","With the counter groups, which number sentence matches the model?","A. 2 × 2 = 4 | B. 2 + 2 = 4 | C. 4 − 2 = 2","2 × 2 = 4","The model has 2 equal groups of 2, giving 4. Hint: Count the groups and the amount in each group.","","","",""
"AC9M2N05","Equal Groups, Arrays, Multiplication and Division","practice","existing","AC9M2N05-P-008","With the counter groups, are groups of 2, 2 and 3 equal groups?","A. Yes | B. No | C. Only if they are in a row","No","One group has 3, so the groups are not equal. Hint: Count every group, not just the first two.","","","",""
"AC9M2N05","Equal Groups, Arrays, Multiplication and Division","practice","existing","AC9M2N05-P-009","At the biscuit table, how many counters are in 3 equal groups of 3?","A. 8 | B. 12 | C. 9","9","3 groups of 3 make 9. Hint: Add 3 once for each group.","","","",""
"AC9M2N05","Equal Groups, Arrays, Multiplication and Division","practice","existing","AC9M2N05-P-010","At the biscuit table, which repeated addition matches 3 groups of 3?","A. 3 + 3 + 3 | B. 3 + 3 + 3 + 1 | C. 9 − 3","3 + 3 + 3","Repeat 3 once for every group: 3 + 3 + 3. Hint: The number in each group is the addend.","","","",""
"AC9M2N05","Equal Groups, Arrays, Multiplication and Division","practice","existing","AC9M2N05-P-011","At the biscuit table, 9 counters are shared equally into 3 groups. How many go in each group?","A. 4 | B. 3 | C. 2","3","9 ÷ 3 = 3, so each group gets 3. Hint: Share one counter to every group until none are left.","","","",""
"AC9M2N05","Equal Groups, Arrays, Multiplication and Division","practice","existing","AC9M2N05-P-012","At the biscuit table, an array has 3 rows with 3 dots in each row. How many dots are there?","A. 8 | B. 12 | C. 9","9","Each of the 3 rows has 3 dots, so there are 9. Hint: Skip-count by 3 for every row.","","","",""
"AC9M2N05","Equal Groups, Arrays, Multiplication and Division","practice","existing","AC9M2N05-P-013","At the biscuit table, which groups can show multiplication?","A. Groups with the same number in each | B. Groups with different amounts | C. One group with no objects","Groups with the same number in each","Multiplication uses equal groups. Hint: Compare every group before you count the total.","","","",""
"AC9M2N05","Equal Groups, Arrays, Multiplication and Division","practice","existing","AC9M2N05-P-014","At the biscuit table, 12 biscuits are packed 3 in each bag. How many bags are needed?","A. 3 | B. 4 | C. 5","4","12 divided into groups of 3 makes 4 bags. Hint: Circle groups of 3 and count the circles.","","","",""
"AC9M2N05","Equal Groups, Arrays, Multiplication and Division","practice","existing","AC9M2N05-P-015","At the biscuit table, which number sentence matches the model?","A. 3 + 3 = 6 | B. 9 − 3 = 6 | C. 3 × 3 = 9","3 × 3 = 9","The model has 3 equal groups of 3, giving 9. Hint: Count the groups and the amount in each group.","","","",""
"AC9M2N05","Equal Groups, Arrays, Multiplication and Division","practice","existing","AC9M2N05-P-016","At the biscuit table, are groups of 3, 3 and 4 equal groups?","A. No | B. Yes | C. Only if they are in a row","No","One group has 4, so the groups are not equal. Hint: Count every group, not just the first two.","","","",""
"AC9M2N05","Equal Groups, Arrays, Multiplication and Division","practice","existing","AC9M2N05-P-017","In the array game, how many counters are in 4 equal groups of 4?","A. 15 | B. 16 | C. 20","16","4 groups of 4 make 16. Hint: Add 4 once for each group.","","","",""
"AC9M2N05","Equal Groups, Arrays, Multiplication and Division","practice","existing","AC9M2N05-P-018","In the array game, which repeated addition matches 4 groups of 4?","A. 4 + 4 + 4 + 4 + 1 | B. 16 − 4 | C. 4 + 4 + 4 + 4","4 + 4 + 4 + 4","Repeat 4 once for every group: 4 + 4 + 4 + 4. Hint: The number in each group is the addend.","","","",""
"AC9M2N05","Equal Groups, Arrays, Multiplication and Division","practice","existing","AC9M2N05-P-019","In the array game, 16 counters are shared equally into 4 groups. How many go in each group?","A. 4 | B. 5 | C. 3","4","16 ÷ 4 = 4, so each group gets 4. Hint: Share one counter to every group until none are left.","","","",""
"AC9M2N05","Equal Groups, Arrays, Multiplication and Division","practice","existing","AC9M2N05-P-020","In the array game, an array has 4 rows with 4 dots in each row. How many dots are there?","A. 15 | B. 16 | C. 20","16","Each of the 4 rows has 4 dots, so there are 16. Hint: Skip-count by 4 for every row.","","","",""
"AC9M2N05","Equal Groups, Arrays, Multiplication and Division","practice","existing","AC9M2N05-P-021","In the array game, which groups can show multiplication?","A. Groups with different amounts | B. One group with no objects | C. Groups with the same number in each","Groups with the same number in each","Multiplication uses equal groups. Hint: Compare every group before you count the total.","","","",""
"AC9M2N05","Equal Groups, Arrays, Multiplication and Division","practice","existing","AC9M2N05-P-022","In the array game, 20 biscuits are packed 4 in each bag. How many bags are needed?","A. 5 | B. 4 | C. 6","5","20 divided into groups of 4 makes 5 bags. Hint: Circle groups of 4 and count the circles.","","","",""
"AC9M2N05","Equal Groups, Arrays, Multiplication and Division","practice","existing","AC9M2N05-P-023","In the array game, which number sentence matches the model?","A. 4 + 4 = 8 | B. 4 × 4 = 16 | C. 16 − 4 = 12","4 × 4 = 16","The model has 4 equal groups of 4, giving 16. Hint: Count the groups and the amount in each group.","","","",""
"AC9M2N05","Equal Groups, Arrays, Multiplication and Division","practice","existing","AC9M2N05-P-024","In the array game, are groups of 4, 4 and 5 equal groups?","A. Yes | B. Only if they are in a row | C. No","No","One group has 5, so the groups are not equal. Hint: Count every group, not just the first two.","","","",""
"AC9M2N05","Equal Groups, Arrays, Multiplication and Division","practice","placeholder","AC9M2N05-P-025","","","","","","","","Add practice question 25 of 48 for AC9M2N05."
"AC9M2N05","Equal Groups, Arrays, Multiplication and Division","practice","placeholder","AC9M2N05-P-026","","","","","","","","Add practice question 26 of 48 for AC9M2N05."
"AC9M2N05","Equal Groups, Arrays, Multiplication and Division","practice","placeholder","AC9M2N05-P-027","","","","","","","","Add practice question 27 of 48 for AC9M2N05."
"AC9M2N05","Equal Groups, Arrays, Multiplication and Division","practice","placeholder","AC9M2N05-P-028","","","","","","","","Add practice question 28 of 48 for AC9M2N05."
"AC9M2N05","Equal Groups, Arrays, Multiplication and Division","practice","placeholder","AC9M2N05-P-029","","","","","","","","Add practice question 29 of 48 for AC9M2N05."
"AC9M2N05","Equal Groups, Arrays, Multiplication and Division","practice","placeholder","AC9M2N05-P-030","","","","","","","","Add practice question 30 of 48 for AC9M2N05."
"AC9M2N05","Equal Groups, Arrays, Multiplication and Division","practice","placeholder","AC9M2N05-P-031","","","","","","","","Add practice question 31 of 48 for AC9M2N05."
"AC9M2N05","Equal Groups, Arrays, Multiplication and Division","practice","placeholder","AC9M2N05-P-032","","","","","","","","Add practice question 32 of 48 for AC9M2N05."
"AC9M2N05","Equal Groups, Arrays, Multiplication and Division","practice","placeholder","AC9M2N05-P-033","","","","","","","","Add practice question 33 of 48 for AC9M2N05."
"AC9M2N05","Equal Groups, Arrays, Multiplication and Division","practice","placeholder","AC9M2N05-P-034","","","","","","","","Add practice question 34 of 48 for AC9M2N05."
"AC9M2N05","Equal Groups, Arrays, Multiplication and Division","practice","placeholder","AC9M2N05-P-035","","","","","","","","Add practice question 35 of 48 for AC9M2N05."
